Year,Month,RecreationVisits,UnitCode
2017,5,61633,SAGU
2017,6,45316,SAGU
2017,7,51672,SAGU
2017,8,56232,SAGU
2017,9,43075,SAGU
2017,10,59768,SAGU
2017,11,81806,SAGU
2017,12,89984,SAGU
2018,1,104478,SAGU
2018,2,131262,SAGU
2018,3,152999,SAGU
2018,4,98936,SAGU
2018,5,62140,SAGU
2018,6,42723,SAGU
2018,7,49881,SAGU
2018,8,49400,SAGU
2018,9,43637,SAGU
2018,10,62855,SAGU
2018,11,96302,SAGU
2018,12,62792,SAGU
2019,1,48968,SAGU
2019,2,149371,SAGU
2019,3,186275,SAGU
2019,4,117802,SAGU
2019,5,75838,SAGU
2019,6,49481,SAGU
2019,7,48553,SAGU
2019,8,51309,SAGU
2019,9,44812,SAGU
2019,10,64529,SAGU
2019,11,87053,SAGU
2019,12,96235,SAGU
2020,1,124069,SAGU
2020,2,146224,SAGU
2020,3,98901,SAGU
2020,4,22820,SAGU
2020,5,22300,SAGU
2020,6,20362,SAGU
2020,7,25649,SAGU
2020,8,24301,SAGU
2020,9,23934,SAGU
2020,10,37950,SAGU
2020,11,52377,SAGU
2020,12,163339,SAGU
2021,1,186505,SAGU
2021,2,177726,SAGU
2021,3,201010,SAGU
2021,4,124267,SAGU
2021,5,37630,SAGU
2021,6,19808,SAGU
2021,7,38297,SAGU
2021,8,37217,SAGU
2021,9,39172,SAGU
2021,10,56615,SAGU
2021,11,72714,SAGU
2021,12,88825,SAGU
2022,1,100022,SAGU
2022,2,114193,SAGU
2022,3,132467,SAGU
2022,4,109500,SAGU
2022,5,65538,SAGU
2022,6,37836,SAGU
2022,7,37458,SAGU
2022,8,38698,SAGU
2022,9,37091,SAGU
2022,10,63252,SAGU
2022,11,86306,SAGU
2022,12,85833,SAGU
2023,1,106440,SAGU
2023,2,123427,SAGU
2023,3,158336,SAGU
2023,4,115171,SAGU
2023,5,77488,SAGU
2023,6,59115,SAGU
2023,7,35596,SAGU
2023,8,35403,SAGU
2023,9,39832,SAGU
2023,10,64245,SAGU
2023,11,82266,SAGU
2023,12,113587,SAGU
1979,1,25338,SEQU
1979,2,22334,SEQU
1979,3,24271,SEQU
1979,4,47410,SEQU
1979,5,63854,SEQU
1979,6,101152,SEQU
1979,7,146109,SEQU
1979,8,163110,SEQU
1979,9,102024,SEQU
1979,10,51956,SEQU
1979,11,32888,SEQU
1979,12,19130,SEQU
1980,1,14085,SEQU
1980,2,18200,SEQU
1980,3,22749,SEQU
1980,4,30354,SEQU
1980,5,67881,SEQU
1980,6,115603,SEQU
1980,7,173770,SEQU
1980,8,185655,SEQU
1980,9,109331,SEQU
1980,10,59511,SEQU
1980,11,38554,SEQU
1980,12,26704,SEQU
1981,1,27645,SEQU
1981,2,25681,SEQU
1981,3,21775,SEQU
1981,4,38978,SEQU
1981,5,90972,SEQU
1981,6,139285,SEQU
1981,7,187727,SEQU
1981,8,223365,SEQU
1981,9,158730,SEQU
1981,10,74986,SEQU
1981,11,54104,SEQU
1981,12,39754,SEQU
1982,1,44619,SEQU
1982,2,27170,SEQU
1982,3,32604,SEQU
1982,4,48034,SEQU
1982,5,95434,SEQU
1982,6,128891,SEQU
1982,7,186728,SEQU
1982,8,219550,SEQU
1982,9,128234,SEQU
1982,10,62353,SEQU
1982,11,27422,SEQU
1982,12,19461,SEQU
1983,1,23111,SEQU
1983,2,20739,SEQU
1983,3,20381,SEQU
1983,4,29103,SEQU
1983,5,36738,SEQU
1983,6,117644,SEQU
1983,7,189114,SEQU
1983,8,174687,SEQU
1983,9,122090,SEQU
1983,10,65245,SEQU
1983,11,31283,SEQU
1983,12,24098,SEQU
1984,1,28507,SEQU
1984,2,29305,SEQU
1984,3,35855,SEQU
1984,4,52027,SEQU
1984,5,97382,SEQU
1984,6,138471,SEQU
1984,7,176356,SEQU
1984,8,176192,SEQU
1984,9,130606,SEQU
1984,10,55235,SEQU
1984,11,31687,SEQU
1984,12,28009,SEQU
1985,1,28235,SEQU
1985,2,25850,SEQU
1985,3,32486,SEQU
1985,4,51586,SEQU
1985,5,93728,SEQU
1985,6,127956,SEQU
1985,7,167641,SEQU
1985,8,179823,SEQU
1985,9,116068,SEQU
1985,10,56798,SEQU
1985,11,29111,SEQU
1985,12,30186,SEQU
1986,1,31886,SEQU
1986,2,21898,SEQU
1986,3,37530,SEQU
1986,4,58270,SEQU
1986,5,110011,SEQU
1986,6,144532,SEQU
1986,7,188908,SEQU
1986,8,198976,SEQU
1986,9,112033,SEQU
1986,10,68188,SEQU
1986,11,46739,SEQU
1986,12,37556,SEQU
1987,1,34064,SEQU
1987,2,32340,SEQU
1987,3,32928,SEQU
1987,4,74103,SEQU
1987,5,132960,SEQU
1987,6,151253,SEQU
1987,7,204346,SEQU
1987,8,211905,SEQU
1987,9,125518,SEQU
1987,10,67273,SEQU
1987,11,43759,SEQU
1987,12,28940,SEQU
1988,1,28557,SEQU
1988,2,33204,SEQU
1988,3,46932,SEQU
1988,4,61744,SEQU
1988,5,113130,SEQU
1988,6,135794,SEQU
1988,7,181437,SEQU
1988,8,180107,SEQU
1988,9,121807,SEQU
1988,10,66396,SEQU
1988,11,37818,SEQU
1988,12,24203,SEQU
1989,1,28075,SEQU
1989,2,26134,SEQU
1989,3,42336,SEQU
1989,4,67884,SEQU
1989,5,117890,SEQU
1989,6,138160,SEQU
1989,7,177925,SEQU
1989,8,181660,SEQU
1989,9,124199,SEQU
1989,10,73557,SEQU
1989,11,45946,SEQU
1989,12,32254,SEQU
1990,1,25321,SEQU
1990,2,27815,SEQU
1990,3,41787,SEQU
1990,4,83797,SEQU
1990,5,130625,SEQU
1990,6,143425,SEQU
1990,7,171477,SEQU
1990,8,181087,SEQU
1990,9,120922,SEQU
1990,10,67525,SEQU
1990,11,44399,SEQU
1990,12,25358,SEQU
1991,1,26553,SEQU
1991,2,32228,SEQU
1991,3,31342,SEQU
1991,4,55763,SEQU
1991,5,122256,SEQU
1991,6,148495,SEQU
1991,7,194041,SEQU
1991,8,218094,SEQU
1991,9,132071,SEQU
1991,10,82800,SEQU
1991,11,47939,SEQU
1991,12,28696,SEQU
1992,1,26510,SEQU
1992,2,26391,SEQU
1992,3,37107,SEQU
1992,4,66108,SEQU
1992,5,159885,SEQU
1992,6,135323,SEQU
1992,7,152436,SEQU
1992,8,135615,SEQU
1992,9,97943,SEQU
1992,10,69048,SEQU
1992,11,33538,SEQU
1992,12,21191,SEQU
1993,1,21454,SEQU
1993,2,21625,SEQU
1993,3,27259,SEQU
1993,4,66686,SEQU
1993,5,129675,SEQU
1993,6,135275,SEQU
1993,7,195877,SEQU
1993,8,191021,SEQU
1993,9,143704,SEQU
1993,10,76426,SEQU
1993,11,35318,SEQU
1993,12,22232,SEQU
1994,1,32358,SEQU
1994,2,20157,SEQU
1994,3,26541,SEQU
1994,4,33369,SEQU
1994,5,158701,SEQU
1994,6,129570,SEQU
1994,7,195432,SEQU
1994,8,176626,SEQU
1994,9,105941,SEQU
1994,10,83535,SEQU
1994,11,51145,SEQU
1994,12,20758,SEQU
1995,1,19960,SEQU
1995,2,20012,SEQU
1995,3,23161,SEQU
1995,4,52389,SEQU
1995,5,81563,SEQU
1995,6,120054,SEQU
1995,7,206392,SEQU
1995,8,163897,SEQU
1995,9,59699,SEQU
1995,10,52890,SEQU
1995,11,30254,SEQU
1995,12,14311,SEQU
1996,1,23783,SEQU
1996,2,22668,SEQU
1996,3,36223,SEQU
1996,4,43000,SEQU
1996,5,90135,SEQU
1996,6,112951,SEQU
1996,7,156392,SEQU
1996,8,160107,SEQU
1996,9,78200,SEQU
1996,10,57750,SEQU
1996,11,31823,SEQU
1996,12,25028,SEQU
1997,1,14392,SEQU
1997,2,16713,SEQU
1997,3,42544,SEQU
1997,4,57862,SEQU
1997,5,153230,SEQU
1997,6,129033,SEQU
1997,7,175464,SEQU
1997,8,180201,SEQU
1997,9,116735,SEQU
1997,10,69268,SEQU
1997,11,32048,SEQU
1997,12,21441,SEQU
1998,1,25980,SEQU
1998,2,22909,SEQU
1998,3,24621,SEQU
1998,4,34844,SEQU
1998,5,101486,SEQU
1998,6,114351,SEQU
1998,7,164805,SEQU
1998,8,163724,SEQU
1998,9,98354,SEQU
1998,10,60946,SEQU
1998,11,29297,SEQU
1998,12,19986,SEQU
1999,1,21792,SEQU
1999,2,22085,SEQU
1999,3,38088,SEQU
1999,4,55179,SEQU
1999,5,72830,SEQU
1999,6,110573,SEQU
1999,7,163724,SEQU
1999,8,159339,SEQU
1999,9,100920,SEQU
1999,10,70423,SEQU
1999,11,38026,SEQU
1999,12,20250,SEQU
2000,1,20615,SEQU
2000,2,22096,SEQU
2000,3,30659,SEQU
2000,4,48876,SEQU
2000,5,72244,SEQU
2000,6,122143,SEQU
2000,7,170186,SEQU
2000,8,145987,SEQU
2000,9,90312,SEQU
2000,10,59548,SEQU
2000,11,35298,SEQU
2000,12,20983,SEQU
2001,1,24024,SEQU
2001,2,21150,SEQU
2001,3,29921,SEQU
2001,4,49621,SEQU
2001,5,107500,SEQU
2001,6,116582,SEQU
2001,7,156281,SEQU
2001,8,160246,SEQU
2001,9,95145,SEQU
2001,10,56346,SEQU
2001,11,32734,SEQU
2001,12,20777,SEQU
2002,1,20699,SEQU
2002,2,22307,SEQU
2002,3,34830,SEQU
2002,4,48040,SEQU
2002,5,105262,SEQU
2002,6,118442,SEQU
2002,7,153278,SEQU
2002,8,169075,SEQU
2002,9,99319,SEQU
2002,10,69649,SEQU
2002,11,42811,SEQU
2002,12,36580,SEQU
2003,1,34021,SEQU
2003,2,25170,SEQU
2003,3,36300,SEQU
2003,4,56662,SEQU
2003,5,117788,SEQU
2003,6,132100,SEQU
2003,7,169873,SEQU
2003,8,167864,SEQU
2003,9,94607,SEQU
2003,10,73412,SEQU
2003,11,36007,SEQU
2003,12,35493,SEQU
2004,1,32957,SEQU
2004,2,31324,SEQU
2004,3,46987,SEQU
2004,4,62543,SEQU
2004,5,103991,SEQU
2004,6,120331,SEQU
2004,7,196589,SEQU
2004,8,169686,SEQU
2004,9,97919,SEQU
2004,10,68789,SEQU
2004,11,39547,SEQU
2004,12,29514,SEQU
2005,1,32102,SEQU
2005,2,28188,SEQU
2005,3,43344,SEQU
2005,4,55739,SEQU
2005,5,111303,SEQU
2005,6,123919,SEQU
2005,7,170938,SEQU
2005,8,176490,SEQU
2005,9,108674,SEQU
2005,10,71964,SEQU
2005,11,49402,SEQU
2005,12,32780,SEQU
2006,1,32103,SEQU
2006,2,30055,SEQU
2006,3,42372,SEQU
2006,4,57708,SEQU
2006,5,104572,SEQU
2006,6,115062,SEQU
2006,7,162584,SEQU
2006,8,158372,SEQU
2006,9,107311,SEQU
2006,10,73627,SEQU
2006,11,37129,SEQU
2006,12,33612,SEQU
2007,1,29878,SEQU
2007,2,28433,SEQU
2007,3,44561,SEQU
2007,4,60206,SEQU
2007,5,103903,SEQU
2007,6,121408,SEQU
2007,7,167721,SEQU
2007,8,167421,SEQU
2007,9,106067,SEQU
2007,10,69940,SEQU
2007,11,47773,SEQU
2007,12,32226,SEQU
2008,1,27643,SEQU
2008,2,28943,SEQU
2008,3,47827,SEQU
2008,4,49940,SEQU
2008,5,100694,SEQU
2008,6,111533,SEQU
2008,7,166615,SEQU
2008,8,176568,SEQU
2008,9,90212,SEQU
2008,10,61435,SEQU
2008,11,38753,SEQU
2008,12,29848,SEQU
2009,1,27347,SEQU
2009,2,25630,SEQU
2009,3,50551,SEQU
2009,4,57885,SEQU
2009,5,106045,SEQU
2009,6,116902,SEQU
2009,7,172196,SEQU
2009,8,166989,SEQU
2009,9,104422,SEQU
2009,10,69113,SEQU
2009,11,37215,SEQU
2009,12,30875,SEQU
2010,1,30283,SEQU
2010,2,21838,SEQU
2010,3,37947,SEQU
2010,4,53237,SEQU
2010,5,100412,SEQU
2010,6,124164,SEQU
2010,7,198203,SEQU
2010,8,173300,SEQU
2010,9,125658,SEQU
2010,10,70483,SEQU
2010,11,39095,SEQU
2010,12,28359,SEQU
2011,1,29303,SEQU
2011,2,21913,SEQU
2011,3,41621,SEQU
2011,4,66501,SEQU
2011,5,111466,SEQU
2011,6,120708,SEQU
2011,7,184262,SEQU
2011,8,183238,SEQU
2011,9,112027,SEQU
2011,10,67767,SEQU
2011,11,37787,SEQU
2011,12,29990,SEQU
2012,1,30112,SEQU
2012,2,28557,SEQU
2012,3,45541,SEQU
2012,4,59186,SEQU
2012,5,108045,SEQU
2012,6,123538,SEQU
2012,7,178374,SEQU
2012,8,255984,SEQU
2012,9,147491,SEQU
2012,10,69775,SEQU
2012,11,32886,SEQU
2012,12,27095,SEQU
2013,1,24429,SEQU
2013,2,21262,SEQU
2013,3,43242,SEQU
2013,4,50937,SEQU
2013,5,98904,SEQU
2013,6,147445,SEQU
2013,7,161286,SEQU
2013,8,162352,SEQU
2013,9,105351,SEQU
2013,10,28702,SEQU
2013,11,37328,SEQU
2013,12,28036,SEQU
2014,1,25825,SEQU
2014,2,26877,SEQU
2014,3,48135,SEQU
2014,4,70926,SEQU
2014,5,101054,SEQU
2014,6,135952,SEQU
2014,7,179033,SEQU
2014,8,180619,SEQU
2014,9,112109,SEQU
2014,10,70260,SEQU
2014,11,45885,SEQU
2014,12,42462,SEQU
2015,1,35320,SEQU
2015,2,29613,SEQU
2015,3,53100,SEQU
2015,4,68602,SEQU
2015,5,113812,SEQU
2015,6,139746,SEQU
2015,7,197117,SEQU
2015,8,173943,SEQU
2015,9,124126,SEQU
2015,10,70954,SEQU
2015,11,48251,SEQU
2015,12,42880,SEQU
2016,1,41007,SEQU
2016,2,33815,SEQU
2016,3,59292,SEQU
2016,4,73518,SEQU
2016,5,127056,SEQU
2016,6,160327,SEQU
2016,7,221476,SEQU
2016,8,191657,SEQU
2016,9,150580,SEQU
2016,10,92679,SEQU
2016,11,57513,SEQU
2016,12,45768,SEQU
2017,1,28877,SEQU
2017,2,27306,SEQU
2017,3,58609,SEQU
2017,4,94141,SEQU
2017,5,131584,SEQU
2017,6,169618,SEQU
2017,7,232403,SEQU
2017,8,200337,SEQU
2017,9,147224,SEQU
2017,10,89252,SEQU
2017,11,58403,SEQU
2017,12,53502,SEQU
2018,1,39678,SEQU
2018,2,41244,SEQU
2018,3,65934,SEQU
2018,4,84169,SEQU
2018,5,131687,SEQU
2018,6,156039,SEQU
2018,7,193884,SEQU
2018,8,184413,SEQU
2018,9,135576,SEQU
2018,10,83442,SEQU
2018,11,54590,SEQU
2018,12,58938,SEQU
2019,1,36024,SEQU
2019,2,28737,SEQU
2019,3,63343,SEQU
2019,4,93054,SEQU
2019,5,119816,SEQU
2019,6,153882,SEQU
2019,7,193633,SEQU
2019,8,190139,SEQU
2019,9,144639,SEQU
2019,10,118187,SEQU
2019,11,59502,SEQU
2019,12,45097,SEQU
2020,1,46368,SEQU
2020,2,48821,SEQU
2020,3,16625,SEQU
2020,4,0,SEQU
2020,5,0,SEQU
2020,6,52901,SEQU
2020,7,194892,SEQU
2020,8,187702,SEQU
2020,9,88313,SEQU
2020,10,65370,SEQU
2020,11,66044,SEQU
2020,12,29050,SEQU
2021,1,65177,SEQU
2021,2,54162,SEQU
2021,3,79431,SEQU
2021,4,103101,SEQU
2021,5,134360,SEQU
2021,6,162201,SEQU
2021,7,182423,SEQU
2021,8,155567,SEQU
2021,9,50597,SEQU
2021,10,22545,SEQU
2021,11,25406,SEQU
2021,12,24578,SEQU
2022,1,32564,SEQU
2022,2,39182,SEQU
2022,3,58365,SEQU
2022,4,86412,SEQU
2022,5,121934,SEQU
2022,6,135869,SEQU
2022,7,188020,SEQU
2022,8,170284,SEQU
2022,9,127041,SEQU
2022,10,96663,SEQU
2022,11,55800,SEQU
2022,12,41064,SEQU
2023,1,26006,SEQU
2023,2,31190,SEQU
2023,3,5214,SEQU
2023,4,29029,SEQU
2023,5,73576,SEQU
2023,6,87230,SEQU
2023,7,186932,SEQU
2023,8,171867,SEQU
2023,9,142544,SEQU
2023,10,106350,SEQU
2023,11,68745,SEQU
2023,12,51884,SEQU
1979,1,24503,SHEN
1979,2,20437,SHEN
1979,3,67572,SHEN
1979,4,132350,SHEN
1979,5,147045,SHEN
1979,6,136996,SHEN
1979,7,185666,SHEN
1979,8,217006,SHEN
1979,9,167785,SHEN
1979,10,291735,SHEN
1979,11,93001,SHEN
1979,12,37355,SHEN
1980,1,22968,SHEN
1980,2,22352,SHEN
1980,3,49132,SHEN
1980,4,107118,SHEN
1980,5,170191,SHEN
1980,6,194184,SHEN
1980,7,247966,SHEN
1980,8,275449,SHEN
1980,9,182916,SHEN
1980,10,318121,SHEN
1980,11,85970,SHEN
1980,12,22861,SHEN
1981,1,29335,SHEN
1981,2,36964,SHEN
1981,3,61981,SHEN
1981,4,131713,SHEN
1981,5,178187,SHEN
1981,6,202230,SHEN
1981,7,255740,SHEN
1981,8,293574,SHEN
1981,9,186017,SHEN
1981,10,352936,SHEN
1981,11,67573,SHEN
1981,12,23296,SHEN
1982,1,13409,SHEN
1982,2,17181,SHEN
1982,3,49035,SHEN
1982,4,113050,SHEN
1982,5,187271,SHEN
1982,6,198058,SHEN
1982,7,251514,SHEN
1982,8,257985,SHEN
1982,9,209679,SHEN
1982,10,358818,SHEN
1982,11,68751,SHEN
1982,12,27221,SHEN
1983,1,27280,SHEN
1983,2,22633,SHEN
1983,3,60503,SHEN
1983,4,96859,SHEN
1983,5,171129,SHEN
1983,6,184854,SHEN
1983,7,288667,SHEN
1983,8,246938,SHEN
1983,9,200557,SHEN
1983,10,354062,SHEN
1983,11,92275,SHEN
1983,12,22621,SHEN
1984,1,23538,SHEN
1984,2,41150,SHEN
1984,3,60783,SHEN
1984,4,122678,SHEN
1984,5,185688,SHEN
1984,6,206444,SHEN
1984,7,257704,SHEN
1984,8,254988,SHEN
1984,9,208824,SHEN
1984,10,378194,SHEN
1984,11,90497,SHEN
1984,12,38819,SHEN
1985,1,17864,SHEN
1985,2,30458,SHEN
1985,3,73541,SHEN
1985,4,127050,SHEN
1985,5,184626,SHEN
1985,6,230790,SHEN
1985,7,267876,SHEN
1985,8,247359,SHEN
1985,9,245301,SHEN
1985,10,381497,SHEN
1985,11,90212,SHEN
1985,12,36511,SHEN
1986,1,32930,SHEN
1986,2,20997,SHEN
1986,3,79527,SHEN
1986,4,120365,SHEN
1986,5,189740,SHEN
1986,6,190786,SHEN
1986,7,262840,SHEN
1986,8,279679,SHEN
1986,9,188774,SHEN
1986,10,341440,SHEN
1986,11,95804,SHEN
1986,12,41103,SHEN
1987,1,26762,SHEN
1987,2,29916,SHEN
1987,3,64499,SHEN
1987,4,96103,SHEN
1987,5,187671,SHEN
1987,6,178897,SHEN
1987,7,241363,SHEN
1987,8,264940,SHEN
1987,9,150462,SHEN
1987,10,411659,SHEN
1987,11,81548,SHEN
1987,12,33907,SHEN
1988,1,32624,SHEN
1988,2,29494,SHEN
1988,3,65011,SHEN
1988,4,126421,SHEN
1988,5,190831,SHEN
1988,6,185082,SHEN
1988,7,264339,SHEN
1988,8,263625,SHEN
1988,9,218231,SHEN
1988,10,420713,SHEN
1988,11,91086,SHEN
1988,12,49698,SHEN
1989,1,42897,SHEN
1989,2,32313,SHEN
1989,3,80035,SHEN
1989,4,107011,SHEN
1989,5,180081,SHEN
1989,6,199961,SHEN
1989,7,275850,SHEN
1989,8,255576,SHEN
1989,9,199822,SHEN
1989,10,382677,SHEN
1989,11,89449,SHEN
1989,12,28145,SHEN
1990,1,33856,SHEN
1990,2,42354,SHEN
1990,3,73022,SHEN
1990,4,117648,SHEN
1990,5,146287,SHEN
1990,6,182619,SHEN
1990,7,233944,SHEN
1990,8,231214,SHEN
1990,9,216835,SHEN
1990,10,333463,SHEN
1990,11,126480,SHEN
1990,12,34058,SHEN
1991,1,31529,SHEN
1991,2,51095,SHEN
1991,3,86509,SHEN
1991,4,112182,SHEN
1991,5,190306,SHEN
1991,6,195592,SHEN
1991,7,257898,SHEN
1991,8,291397,SHEN
1991,9,218180,SHEN
1991,10,381661,SHEN
1991,11,89303,SHEN
1991,12,33834,SHEN
1992,1,32946,SHEN
1992,2,39282,SHEN
1992,3,66805,SHEN
1992,4,137433,SHEN
1992,5,155561,SHEN
1992,6,197999,SHEN
1992,7,282037,SHEN
1992,8,197603,SHEN
1992,9,184121,SHEN
1992,10,395980,SHEN
1992,11,102401,SHEN
1992,12,30025,SHEN
1993,1,38942,SHEN
1993,2,25330,SHEN
1993,3,41559,SHEN
1993,4,172176,SHEN
1993,5,177205,SHEN
1993,6,185276,SHEN
1993,7,307932,SHEN
1993,8,292616,SHEN
1993,9,199595,SHEN
1993,10,381260,SHEN
1993,11,105255,SHEN
1993,12,24220,SHEN
1994,1,13792,SHEN
1994,2,25220,SHEN
1994,3,61505,SHEN
1994,4,167326,SHEN
1994,5,173744,SHEN
1994,6,181290,SHEN
1994,7,262617,SHEN
1994,8,264822,SHEN
1994,9,216026,SHEN
1994,10,409900,SHEN
1994,11,109372,SHEN
1994,12,41269,SHEN
1995,1,26693,SHEN
1995,2,31145,SHEN
1995,3,79367,SHEN
1995,4,149234,SHEN
1995,5,145863,SHEN
1995,6,201137,SHEN
1995,7,268003,SHEN
1995,8,253291,SHEN
1995,9,193784,SHEN
1995,10,293109,SHEN
1995,11,94778,SHEN
1995,12,21390,SHEN
1996,1,11109,SHEN
1996,2,24167,SHEN
1996,3,65262,SHEN
1996,4,118566,SHEN
1996,5,140916,SHEN
1996,6,187366,SHEN
1996,7,245265,SHEN
1996,8,237536,SHEN
1996,9,117518,SHEN
1996,10,308790,SHEN
1996,11,80667,SHEN
1996,12,33857,SHEN
1997,1,21177,SHEN
1997,2,38070,SHEN
1997,3,73063,SHEN
1997,4,102548,SHEN
1997,5,146407,SHEN
1997,6,162372,SHEN
1997,7,220690,SHEN
1997,8,263672,SHEN
1997,9,155429,SHEN
1997,10,261344,SHEN
1997,11,108985,SHEN
1997,12,34033,SHEN
1998,1,22879,SHEN
1998,2,12937,SHEN
1998,3,27762,SHEN
1998,4,94723,SHEN
1998,5,153940,SHEN
1998,6,143583,SHEN
1998,7,199104,SHEN
1998,8,222371,SHEN
1998,9,161099,SHEN
1998,10,300207,SHEN
1998,11,107417,SHEN
1998,12,27078,SHEN
1999,1,13782,SHEN
1999,2,31557,SHEN
1999,3,41025,SHEN
1999,4,94767,SHEN
1999,5,145280,SHEN
1999,6,134151,SHEN
1999,7,176878,SHEN
1999,8,169716,SHEN
1999,9,128884,SHEN
1999,10,286995,SHEN
1999,11,89425,SHEN
1999,12,26826,SHEN
2000,1,24257,SHEN
2000,2,31041,SHEN
2000,3,58479,SHEN
2000,4,95310,SHEN
2000,5,122358,SHEN
2000,6,133186,SHEN
2000,7,178581,SHEN
2000,8,167900,SHEN
2000,9,148990,SHEN
2000,10,346913,SHEN
2000,11,90044,SHEN
2000,12,22520,SHEN
2001,1,16916,SHEN
2001,2,27839,SHEN
2001,3,41798,SHEN
2001,4,106794,SHEN
2001,5,131271,SHEN
2001,6,155811,SHEN
2001,7,213461,SHEN
2001,8,182031,SHEN
2001,9,179341,SHEN
2001,10,303514,SHEN
2001,11,99177,SHEN
2001,12,40608,SHEN
2002,1,26668,SHEN
2002,2,32594,SHEN
2002,3,56411,SHEN
2002,4,89073,SHEN
2002,5,135704,SHEN
2002,6,164106,SHEN
2002,7,224404,SHEN
2002,8,195518,SHEN
2002,9,143243,SHEN
2002,10,193166,SHEN
2002,11,112214,SHEN
2002,12,16143,SHEN
2003,1,14899,SHEN
2003,2,5115,SHEN
2003,3,42356,SHEN
2003,4,83405,SHEN
2003,5,97130,SHEN
2003,6,126203,SHEN
2003,7,177960,SHEN
2003,8,176502,SHEN
2003,9,82865,SHEN
2003,10,245792,SHEN
2003,11,94173,SHEN
2003,12,17550,SHEN
2004,1,14864,SHEN
2004,2,23956,SHEN
2004,3,41044,SHEN
2004,4,96523,SHEN
2004,5,157617,SHEN
2004,6,143049,SHEN
2004,7,167700,SHEN
2004,8,171220,SHEN
2004,9,117324,SHEN
2004,10,240216,SHEN
2004,11,66531,SHEN
2004,12,20956,SHEN
2005,1,16573,SHEN
2005,2,18263,SHEN
2005,3,33382,SHEN
2005,4,64318,SHEN
2005,5,124297,SHEN
2005,6,131690,SHEN
2005,7,165894,SHEN
2005,8,145323,SHEN
2005,9,113659,SHEN
2005,10,161907,SHEN
2005,11,115249,SHEN
2005,12,4357,SHEN
2006,1,16328,SHEN
2006,2,14081,SHEN
2006,3,39156,SHEN
2006,4,78772,SHEN
2006,5,103065,SHEN
2006,6,109042,SHEN
2006,7,151457,SHEN
2006,8,137773,SHEN
2006,9,109449,SHEN
2006,10,233542,SHEN
2006,11,66421,SHEN
2006,12,17064,SHEN
2007,1,13113,SHEN
2007,2,9149,SHEN
2007,3,33699,SHEN
2007,4,67532,SHEN
2007,5,115809,SHEN
2007,6,125902,SHEN
2007,7,158668,SHEN
2007,8,135534,SHEN
2007,9,137702,SHEN
2007,10,206362,SHEN
2007,11,88971,SHEN
2007,12,14786,SHEN
2008,1,15983,SHEN
2008,2,14836,SHEN
2008,3,43857,SHEN
2008,4,56576,SHEN
2008,5,110812,SHEN
2008,6,121783,SHEN
2008,7,136795,SHEN
2008,8,159553,SHEN
2008,9,87459,SHEN
2008,10,220661,SHEN
2008,11,90168,SHEN
2008,12,17395,SHEN
2009,1,15414,SHEN
2009,2,20070,SHEN
2009,3,30970,SHEN
2009,4,77195,SHEN
2009,5,111110,SHEN
2009,6,121161,SHEN
2009,7,163916,SHEN
2009,8,160076,SHEN
2009,9,124997,SHEN
2009,10,217307,SHEN
2009,11,74013,SHEN
2009,12,4752,SHEN
2010,1,3576,SHEN
2010,2,1144,SHEN
2010,3,33230,SHEN
2010,4,94931,SHEN
2010,5,119576,SHEN
2010,6,127861,SHEN
2010,7,175626,SHEN
2010,8,163613,SHEN
2010,9,150140,SHEN
2010,10,281998,SHEN
2010,11,89312,SHEN
2010,12,12379,SHEN
2011,1,13019,SHEN
2011,2,18224,SHEN
2011,3,36600,SHEN
2011,4,91337,SHEN
2011,5,126032,SHEN
2011,6,137580,SHEN
2011,7,178786,SHEN
2011,8,146070,SHEN
2011,9,112131,SHEN
2011,10,238482,SHEN
2011,11,89114,SHEN
2011,12,22508,SHEN
2012,1,18017,SHEN
2012,2,15954,SHEN
2012,3,46454,SHEN
2012,4,94770,SHEN
2012,5,127124,SHEN
2012,6,142242,SHEN
2012,7,147518,SHEN
2012,8,149992,SHEN
2012,9,140267,SHEN
2012,10,235180,SHEN
2012,11,74648,SHEN
2012,12,18034,SHEN
2013,1,13786,SHEN
2013,2,9620,SHEN
2013,3,30481,SHEN
2013,4,101796,SHEN
2013,5,147819,SHEN
2013,6,136277,SHEN
2013,7,159170,SHEN
2013,8,168796,SHEN
2013,9,139508,SHEN
2013,10,112754,SHEN
2013,11,98409,SHEN
2013,12,18089,SHEN
2014,1,8052,SHEN
2014,2,10115,SHEN
2014,3,29951,SHEN
2014,4,91203,SHEN
2014,5,141445,SHEN
2014,6,142300,SHEN
2014,7,172792,SHEN
2014,8,180685,SHEN
2014,9,130281,SHEN
2014,10,252800,SHEN
2014,11,74015,SHEN
2014,12,21682,SHEN
2015,1,11278,SHEN
2015,2,9610,SHEN
2015,3,33194,SHEN
2015,4,88978,SHEN
2015,5,155018,SHEN
2015,6,138916,SHEN
2015,7,169303,SHEN
2015,8,194768,SHEN
2015,9,140852,SHEN
2015,10,257854,SHEN
2015,11,86953,SHEN
2015,12,35149,SHEN
2016,1,16626,SHEN
2016,2,20687,SHEN
2016,3,56390,SHEN
2016,4,93020,SHEN
2016,5,137816,SHEN
2016,6,158017,SHEN
2016,7,195953,SHEN
2016,8,176133,SHEN
2016,9,147462,SHEN
2016,10,263082,SHEN
2016,11,142558,SHEN
